gradcam_index,pilot_index,image_id,class_name,true_label,true_class_id,source_type,corruption_type,severity,predicted_label,predicted_class_id,prediction_confidence,prediction_matches_target,relative_image_path,source_path,relative_heatmap_path,heatmap_path
67,8,1606,029.American_Crow,28,29,clean,clean,0,28,29,0.9257915019989014,1,029.American_Crow/American_Crow_0053_25203.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\029.American_Crow\American_Crow_0053_25203.jpg,clean\image_1606.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1606.png
68,187,1634,029.American_Crow,28,29,clean,clean,0,28,29,0.913179337978363,1,029.American_Crow/American_Crow_0001_25053.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\029.American_Crow\American_Crow_0001_25053.jpg,clean\image_1634.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1634.png
69,37,1673,030.Fish_Crow,29,30,clean,clean,0,29,30,0.48157548904418945,1,030.Fish_Crow/Fish_Crow_0073_25977.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\030.Fish_Crow\Fish_Crow_0073_25977.jpg,clean\image_1673.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1673.png
70,77,1695,030.Fish_Crow,29,30,clean,clean,0,29,30,0.7019562125205994,1,030.Fish_Crow/Fish_Crow_0002_26072.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\030.Fish_Crow\Fish_Crow_0002_26072.jpg,clean\image_1695.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1695.png
71,494,1702,031.Black_billed_Cuckoo,30,31,clean,clean,0,30,31,0.5853754281997681,1,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0071_26288.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\031.Black_billed_Cuckoo\Black_Billed_Cuckoo_0071_26288.jpg,clean\image_1702.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1702.png
72,50,1753,031.Black_billed_Cuckoo,30,31,clean,clean,0,30,31,0.8354098200798035,1,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0046_795328.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\031.Black_billed_Cuckoo\Black_Billed_Cuckoo_0046_795328.jpg,clean\image_1753.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1753.png
73,207,1777,032.Mangrove_Cuckoo,31,32,clean,clean,0,31,32,0.6972927451133728,1,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0053_26390.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\032.Mangrove_Cuckoo\Mangrove_Cuckoo_0053_26390.jpg,clean\image_1777.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1777.png
74,1,1786,032.Mangrove_Cuckoo,31,32,clean,clean,0,31,32,0.8459861874580383,1,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0009_26354.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\032.Mangrove_Cuckoo\Mangrove_Cuckoo_0009_26354.jpg,clean\image_1786.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1786.png
75,24,1844,033.Yellow_billed_Cuckoo,32,33,clean,clean,0,32,33,0.8057130575180054,1,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0073_26744.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\033.Yellow_billed_Cuckoo\Yellow_Billed_Cuckoo_0073_26744.jpg,clean\image_1844.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1844.png
76,97,1853,033.Yellow_billed_Cuckoo,32,33,clean,clean,0,32,33,0.7066308259963989,1,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0018_26535.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\033.Yellow_billed_Cuckoo\Yellow_Billed_Cuckoo_0018_26535.jpg,clean\image_1853.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1853.png
77,45,1888,034.Gray_crowned_Rosy_Finch,33,34,clean,clean,0,33,34,0.7174646854400635,1,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0067_797289.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\034.Gray_crowned_Rosy_Finch\Gray_Crowned_Rosy_Finch_0067_797289.jpg,clean\image_1888.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1888.png
78,59,1893,034.Gray_crowned_Rosy_Finch,33,34,clean,clean,0,33,34,0.7866206169128418,1,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0053_797276.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\034.Gray_crowned_Rosy_Finch\Gray_Crowned_Rosy_Finch_0053_797276.jpg,clean\image_1893.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1893.png
79,64,1902,034.Gray_crowned_Rosy_Finch,33,34,clean,clean,0,33,34,0.8005890250205994,1,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0040_26985.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\034.Gray_crowned_Rosy_Finch\Gray_Crowned_Rosy_Finch_0040_26985.jpg,clean\image_1902.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1902.png
80,425,1939,035.Purple_Finch,34,35,clean,clean,0,34,35,0.8480358123779297,1,035.Purple_Finch/Purple_Finch_0021_28235.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\035.Purple_Finch\Purple_Finch_0021_28235.jpg,clean\image_1939.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1939.png
81,81,1947,035.Purple_Finch,34,35,clean,clean,0,34,35,0.8878692984580994,1,035.Purple_Finch/Purple_Finch_0098_27280.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\035.Purple_Finch\Purple_Finch_0098_27280.jpg,clean\image_1947.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1947.png
82,246,1985,035.Purple_Finch,34,35,clean,clean,0,34,35,0.8922005891799927,1,035.Purple_Finch/Purple_Finch_0043_28117.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\035.Purple_Finch\Purple_Finch_0043_28117.jpg,clean\image_1985.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_1985.png
83,201,2024,036.Northern_Flicker,35,36,clean,clean,0,35,36,0.4802185297012329,1,036.Northern_Flicker/Northern_Flicker_0136_28918.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\036.Northern_Flicker\Northern_Flicker_0136_28918.jpg,clean\image_2024.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2024.png
84,13,2040,036.Northern_Flicker,35,36,clean,clean,0,35,36,0.9338828921318054,1,036.Northern_Flicker/Northern_Flicker_0129_29022.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\036.Northern_Flicker\Northern_Flicker_0129_29022.jpg,clean\image_2040.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2040.png
85,326,2051,036.Northern_Flicker,35,36,clean,clean,0,35,36,0.9549452662467957,1,036.Northern_Flicker/Northern_Flicker_0051_28650.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\036.Northern_Flicker\Northern_Flicker_0051_28650.jpg,clean\image_2051.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2051.png
86,96,2070,037.Acadian_Flycatcher,36,37,clean,clean,0,36,37,0.8063947558403015,1,037.Acadian_Flycatcher/Acadian_Flycatcher_0059_29102.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\037.Acadian_Flycatcher\Acadian_Flycatcher_0059_29102.jpg,clean\image_2070.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2070.png
87,485,2092,037.Acadian_Flycatcher,36,37,clean,clean,0,36,37,0.5146620273590088,1,037.Acadian_Flycatcher/Acadian_Flycatcher_0060_795604.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\037.Acadian_Flycatcher\Acadian_Flycatcher_0060_795604.jpg,clean\image_2092.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2092.png
88,231,2119,038.Great_Crested_Flycatcher,37,38,clean,clean,0,37,38,0.8379451036453247,1,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,clean\image_2119.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2119.png
89,440,2146,038.Great_Crested_Flycatcher,37,38,clean,clean,0,37,38,0.23448321223258972,1,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0042_29438.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0042_29438.jpg,clean\image_2146.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2146.png
90,431,2179,039.Least_Flycatcher,38,39,clean,clean,0,38,39,0.7236437797546387,1,039.Least_Flycatcher/Least_Flycatcher_0079_30256.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\039.Least_Flycatcher\Least_Flycatcher_0079_30256.jpg,clean\image_2179.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2179.png
91,85,2195,039.Least_Flycatcher,38,39,clean,clean,0,38,39,0.8040636777877808,1,039.Least_Flycatcher/Least_Flycatcher_0023_30352.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\039.Least_Flycatcher\Least_Flycatcher_0023_30352.jpg,clean\image_2195.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2195.png
92,197,2260,040.Olive_sided_Flycatcher,39,40,clean,clean,0,39,40,0.8216362595558167,1,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0043_30632.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\040.Olive_sided_Flycatcher\Olive_Sided_Flycatcher_0043_30632.jpg,clean\image_2260.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2260.png
93,41,2284,040.Olive_sided_Flycatcher,39,40,clean,clean,0,39,40,0.7889504432678223,1,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0021_796880.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\040.Olive_sided_Flycatcher\Olive_Sided_Flycatcher_0021_796880.jpg,clean\image_2284.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2284.png
94,339,2308,041.Scissor_tailed_Flycatcher,40,41,clean,clean,0,40,41,0.9355134963989258,1,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0100_41796.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\041.Scissor_tailed_Flycatcher\Scissor_Tailed_Flycatcher_0100_41796.jpg,clean\image_2308.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2308.png
95,143,2319,041.Scissor_tailed_Flycatcher,40,41,clean,clean,0,40,41,0.9199896454811096,1,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0076_41597.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\041.Scissor_tailed_Flycatcher\Scissor_Tailed_Flycatcher_0076_41597.jpg,clean\image_2319.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2319.png
96,360,2358,042.Vermilion_Flycatcher,41,42,clean,clean,0,41,42,0.8878174424171448,1,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0038_42262.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\042.Vermilion_Flycatcher\Vermilion_Flycatcher_0038_42262.jpg,clean\image_2358.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2358.png
97,267,2360,042.Vermilion_Flycatcher,41,42,clean,clean,0,41,42,0.8785003423690796,1,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0030_42523.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\042.Vermilion_Flycatcher\Vermilion_Flycatcher_0030_42523.jpg,clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png
98,263,2380,042.Vermilion_Flycatcher,41,42,clean,clean,0,41,42,0.7362173795700073,1,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0026_42375.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\042.Vermilion_Flycatcher\Vermilion_Flycatcher_0026_42375.jpg,clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png
99,483,2436,043.Yellow_bellied_Flycatcher,42,43,clean,clean,0,42,43,0.8947505950927734,1,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0017_795490.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\043.Yellow_bellied_Flycatcher\Yellow_Bellied_Flycatcher_0017_795490.jpg,clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png
100,355,2438,043.Yellow_bellied_Flycatcher,42,43,clean,clean,0,42,43,0.8639450073242188,1,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0053_795493.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\043.Yellow_bellied_Flycatcher\Yellow_Bellied_Flycatcher_0053_795493.jpg,clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png
101,28,2494,044.Frigatebird,43,44,clean,clean,0,43,44,0.7832545638084412,1,044.Frigatebird/Frigatebird_0129_43183.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\044.Frigatebird\Frigatebird_0129_43183.jpg,clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png
102,499,2505,044.Frigatebird,43,44,clean,clean,0,43,44,0.9483654499053955,1,044.Frigatebird/Frigatebird_0081_42779.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\044.Frigatebird\Frigatebird_0081_42779.jpg,clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png
103,4,2538,045.Northern_Fulmar,44,45,clean,clean,0,44,45,0.8757535219192505,1,045.Northern_Fulmar/Northern_Fulmar_0045_43581.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\045.Northern_Fulmar\Northern_Fulmar_0045_43581.jpg,clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png
104,245,2579,045.Northern_Fulmar,44,45,clean,clean,0,44,45,0.9466327428817749,1,045.Northern_Fulmar/Northern_Fulmar_0078_43985.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\045.Northern_Fulmar\Northern_Fulmar_0078_43985.jpg,clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png
105,417,2607,046.Gadwall,45,46,clean,clean,0,45,46,0.9510038495063782,1,046.Gadwall/Gadwall_0087_31821.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\046.Gadwall\Gadwall_0087_31821.jpg,clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png
106,317,2614,046.Gadwall,45,46,clean,clean,0,45,46,0.947702944278717,1,046.Gadwall/Gadwall_0088_31854.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\046.Gadwall\Gadwall_0088_31854.jpg,clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png
107,495,2648,046.Gadwall,45,46,clean,clean,0,45,46,0.9581702351570129,1,046.Gadwall/Gadwall_0027_30966.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\046.Gadwall\Gadwall_0027_30966.jpg,clean\image_2648.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2648.png
108,194,2653,047.American_Goldfinch,46,47,clean,clean,0,46,47,0.8359553813934326,1,047.American_Goldfinch/American_Goldfinch_0061_32281.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\047.American_Goldfinch\American_Goldfinch_0061_32281.jpg,clean\image_2653.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2653.png
109,169,2677,047.American_Goldfinch,46,47,clean,clean,0,46,47,0.8679527640342712,1,047.American_Goldfinch/American_Goldfinch_0032_31922.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\047.American_Goldfinch\American_Goldfinch_0032_31922.jpg,clean\image_2677.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2677.png
110,160,2705,047.American_Goldfinch,46,47,clean,clean,0,46,47,0.8445601463317871,1,047.American_Goldfinch/American_Goldfinch_0029_32218.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\047.American_Goldfinch\American_Goldfinch_0029_32218.jpg,clean\image_2705.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2705.png
111,230,2744,048.European_Goldfinch,47,48,clean,clean,0,47,48,0.844061553478241,1,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,clean\image_2744.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2744.png
112,294,2763,048.European_Goldfinch,47,48,clean,clean,0,47,48,0.8217333555221558,1,048.European_Goldfinch/European_Goldfinch_0011_794676.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0011_794676.jpg,clean\image_2763.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2763.png
113,131,2765,048.European_Goldfinch,47,48,clean,clean,0,47,48,0.8935134410858154,1,048.European_Goldfinch/European_Goldfinch_0084_33147.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0084_33147.jpg,clean\image_2765.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2765.png
114,174,2780,049.Boat_tailed_Grackle,48,49,clean,clean,0,48,49,0.785963773727417,1,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0060_33589.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\049.Boat_tailed_Grackle\Boat_Tailed_Grackle_0060_33589.jpg,clean\image_2780.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2780.png
115,308,2785,049.Boat_tailed_Grackle,48,49,clean,clean,0,48,49,0.23502857983112335,1,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0125_33867.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\049.Boat_tailed_Grackle\Boat_Tailed_Grackle_0125_33867.jpg,clean\image_2785.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2785.png
116,151,2846,050.Eared_Grebe,49,50,clean,clean,0,49,50,0.2078666388988495,1,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,clean\image_2846.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2846.png
117,118,2874,050.Eared_Grebe,49,50,clean,clean,0,49,50,0.9176645278930664,1,050.Eared_Grebe/Eared_Grebe_0080_34223.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0080_34223.jpg,clean\image_2874.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2874.png
118,211,2915,051.Horned_Grebe,50,51,clean,clean,0,50,51,0.9372632503509521,1,051.Horned_Grebe/Horned_Grebe_0009_34952.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\051.Horned_Grebe\Horned_Grebe_0009_34952.jpg,clean\image_2915.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2915.png
119,173,2926,051.Horned_Grebe,50,51,clean,clean,0,50,51,0.5144199132919312,1,051.Horned_Grebe/Horned_Grebe_0010_34716.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\051.Horned_Grebe\Horned_Grebe_0010_34716.jpg,clean\image_2926.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2926.png
